Australian Bureau of Statistics

"2016 Census - Counting Persons, Place of Usual Residence (MB)"
"LANP - 4 Digit Level by LGA (UR)"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"
"LGA (UR)","Moonee Valley (C)"

"Counting","LGA (UR)","LANP - 4 Digit Level","Count",
"Persons Place of Usual Residence","Moonee Valley (C)","Alngith",0
"Persons Place of Usual Residence","Moonee Valley (C)","Kugu Muminh",0
"Persons Place of Usual Residence","Moonee Valley (C)","Morrobalama",0
"Persons Place of Usual Residence","Moonee Valley (C)","Thaynakwith",0
"Persons Place of Usual Residence","Moonee Valley (C)","Yupangathi",0
"Persons Place of Usual Residence","Moonee Valley (C)","Tjungundji",0
"Persons Place of Usual Residence","Moonee Valley (C)","Cape York Peninsula Languages, nec",0
"Persons Place of Usual Residence","Moonee Valley (C)","Torres Strait Island Languages, nfd",0
"Persons Place of Usual Residence","Moonee Valley (C)","Kalaw Kawaw Ya/Kalaw Lagaw Ya",0
"Persons Place of Usual Residence","Moonee Valley (C)","Meriam Mir",0
"Persons Place of Usual Residence","Moonee Valley (C)","Yumplatok (Torres Strait Creole)",0
"Persons Place of Usual Residence","Moonee Valley (C)","Northern Desert Fringe Area Languages, nfd",0
"Persons Place of Usual Residence","Moonee Valley (C)","Bilinarra",0
"Persons Place of Usual Residence","Moonee Valley (C)","Gurindji",0
"Persons Place of Usual Residence","Moonee Valley (C)","Gurindji Kriol",0
"Persons Place of Usual Residence","Moonee Valley (C)","Jaru",0
"Persons Place of Usual Residence","Moonee Valley (C)","Light Warlpiri",0
"Persons Place of Usual Residence","Moonee Valley (C)","Malngin",0
"Persons Place of Usual Residence","Moonee Valley (C)","Mudburra",0
"Persons Place of Usual Residence","Moonee Valley (C)","Ngardi",0
"Persons Place of Usual Residence","Moonee Valley (C)","Ngarinyman",0
"Persons Place of Usual Residence","Moonee Valley (C)","Walmajarri",0
"Persons Place of Usual Residence","Moonee Valley (C)","Wanyjirra",0
"Persons Place of Usual Residence","Moonee Valley (C)","Warlmanpa",0
"Persons Place of Usual Residence","Moonee Valley (C)","Warlpiri",0
"Persons Place of Usual Residence","Moonee Valley (C)","Warumungu",0
"Persons Place of Usual Residence","Moonee Valley (C)","Northern Desert Fringe Area Languages, nec",0
"Persons Place of Usual Residence","Moonee Valley (C)","Arandic, nfd",0
